date,route_id,origin,destination,cargo_type,vessel_type,freight_rate_usd_mt,distance_nm,data_source,is_synthetic
2024-10-19,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.46,4500,DEMO_DATA,True
2024-10-20,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.69,4500,DEMO_DATA,True
2024-10-21,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.77,4500,DEMO_DATA,True
2024-10-22,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,8.44,4500,DEMO_DATA,True
2024-10-23,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,8.57,4500,DEMO_DATA,True
2024-10-24,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,8.64,4500,DEMO_DATA,True
2024-10-25,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,8.54,4500,DEMO_DATA,True
2024-10-26,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,8.35,4500,DEMO_DATA,True
2024-10-27,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,8.38,4500,DEMO_DATA,True
2024-10-28,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,8.66,4500,DEMO_DATA,True
2024-10-29,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,8.8,4500,DEMO_DATA,True
2024-10-30,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,8.76,4500,DEMO_DATA,True
2024-10-31,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,8.98,4500,DEMO_DATA,True
2024-11-01,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,8.97,4500,DEMO_DATA,True
2024-11-02,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,8.72,4500,DEMO_DATA,True
2024-11-03,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,8.84,4500,DEMO_DATA,True
2024-11-04,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,8.97,4500,DEMO_DATA,True
2024-11-05,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.21,4500,DEMO_DATA,True
2024-11-06,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.26,4500,DEMO_DATA,True
2024-11-07,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.41,4500,DEMO_DATA,True
2024-11-08,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.44,4500,DEMO_DATA,True
2024-11-09,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.29,4500,DEMO_DATA,True
2024-11-10,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.33,4500,DEMO_DATA,True
2024-11-11,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.64,4500,DEMO_DATA,True
2024-11-12,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.86,4500,DEMO_DATA,True
2024-11-13,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.86,4500,DEMO_DATA,True
2024-11-14,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.85,4500,DEMO_DATA,True
2024-11-15,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.79,4500,DEMO_DATA,True
2024-11-16,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.54,4500,DEMO_DATA,True
2024-11-17,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.53,4500,DEMO_DATA,True
2024-11-18,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.6,4500,DEMO_DATA,True
2024-11-19,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.51,4500,DEMO_DATA,True
2024-11-20,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.78,4500,DEMO_DATA,True
2024-11-21,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.83,4500,DEMO_DATA,True
2024-11-22,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.95,4500,DEMO_DATA,True
2024-11-23,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.91,4500,DEMO_DATA,True
2024-11-24,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.98,4500,DEMO_DATA,True
2024-11-25,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.22,4500,DEMO_DATA,True
2024-11-26,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.22,4500,DEMO_DATA,True
2024-11-27,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.17,4500,DEMO_DATA,True
2024-11-28,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.17,4500,DEMO_DATA,True
2024-11-29,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.22,4500,DEMO_DATA,True
2024-11-30,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.1,4500,DEMO_DATA,True
2024-12-01,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.1,4500,DEMO_DATA,True
2024-12-02,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.29,4500,DEMO_DATA,True
2024-12-03,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.24,4500,DEMO_DATA,True
2024-12-04,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.27,4500,DEMO_DATA,True
2024-12-05,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.08,4500,DEMO_DATA,True
2024-12-06,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.43,4500,DEMO_DATA,True
2024-12-07,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.26,4500,DEMO_DATA,True
2024-12-08,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.26,4500,DEMO_DATA,True
2024-12-09,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.7,4500,DEMO_DATA,True
2024-12-10,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.67,4500,DEMO_DATA,True
2024-12-11,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.62,4500,DEMO_DATA,True
2024-12-12,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.65,4500,DEMO_DATA,True
2024-12-13,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.7,4500,DEMO_DATA,True
2024-12-14,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.54,4500,DEMO_DATA,True
2024-12-15,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.56,4500,DEMO_DATA,True
2024-12-16,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.91,4500,DEMO_DATA,True
2024-12-17,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.07,4500,DEMO_DATA,True
2024-12-18,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.02,4500,DEMO_DATA,True
2024-12-19,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,11.36,4500,DEMO_DATA,True
2024-12-20,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,11.23,4500,DEMO_DATA,True
2024-12-21,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,11.05,4500,DEMO_DATA,True
2024-12-22,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,11.07,4500,DEMO_DATA,True
2024-12-23,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,11.4,4500,DEMO_DATA,True
2024-12-24,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.99,4500,DEMO_DATA,True
2024-12-25,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,11.07,4500,DEMO_DATA,True
2024-12-26,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,11.23,4500,DEMO_DATA,True
2024-12-27,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.01,4500,DEMO_DATA,True
2024-12-28,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.72,4500,DEMO_DATA,True
2024-12-29,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.75,4500,DEMO_DATA,True
2024-12-30,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.93,4500,DEMO_DATA,True
2024-12-31,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.02,4500,DEMO_DATA,True
2025-01-01,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.31,4500,DEMO_DATA,True
2025-01-02,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.27,4500,DEMO_DATA,True
2025-01-03,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.2,4500,DEMO_DATA,True
2025-01-04,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.82,4500,DEMO_DATA,True
2025-01-05,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.93,4500,DEMO_DATA,True
2025-01-06,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.35,4500,DEMO_DATA,True
2025-01-07,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.5,4500,DEMO_DATA,True
2025-01-08,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.63,4500,DEMO_DATA,True
2025-01-09,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.65,4500,DEMO_DATA,True
2025-01-10,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.68,4500,DEMO_DATA,True
2025-01-11,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.46,4500,DEMO_DATA,True
2025-01-12,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.61,4500,DEMO_DATA,True
2025-01-13,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.79,4500,DEMO_DATA,True
2025-01-14,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.75,4500,DEMO_DATA,True
2025-01-15,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.61,4500,DEMO_DATA,True
2025-01-16,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.76,4500,DEMO_DATA,True
2025-01-17,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.77,4500,DEMO_DATA,True
2025-01-18,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.56,4500,DEMO_DATA,True
2025-01-19,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.53,4500,DEMO_DATA,True
2025-01-20,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.64,4500,DEMO_DATA,True
2025-01-21,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.59,4500,DEMO_DATA,True
2025-01-22,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.48,4500,DEMO_DATA,True
2025-01-23,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,8.76,4500,DEMO_DATA,True
2025-01-24,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,8.84,4500,DEMO_DATA,True
2025-01-25,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,8.69,4500,DEMO_DATA,True
2025-01-26,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,8.72,4500,DEMO_DATA,True
2025-01-27,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,8.99,4500,DEMO_DATA,True
2025-01-28,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,8.99,4500,DEMO_DATA,True
2025-01-29,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.07,4500,DEMO_DATA,True
2025-01-30,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.06,4500,DEMO_DATA,True
2025-01-31,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.24,4500,DEMO_DATA,True
2025-02-01,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.09,4500,DEMO_DATA,True
2025-02-02,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.14,4500,DEMO_DATA,True
2025-02-03,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.45,4500,DEMO_DATA,True
2025-02-04,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.41,4500,DEMO_DATA,True
2025-02-05,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.47,4500,DEMO_DATA,True
2025-02-06,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.5,4500,DEMO_DATA,True
2025-02-07,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.54,4500,DEMO_DATA,True
2025-02-08,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.49,4500,DEMO_DATA,True
2025-02-09,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.51,4500,DEMO_DATA,True
2025-02-10,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.94,4500,DEMO_DATA,True
2025-02-11,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.06,4500,DEMO_DATA,True
2025-02-12,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.91,4500,DEMO_DATA,True
2025-02-13,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.96,4500,DEMO_DATA,True
2025-02-14,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.14,4500,DEMO_DATA,True
2025-02-15,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.26,4500,DEMO_DATA,True
2025-02-16,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.35,4500,DEMO_DATA,True
2025-02-17,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.69,4500,DEMO_DATA,True
2025-02-18,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,11.01,4500,DEMO_DATA,True
2025-02-19,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,11.16,4500,DEMO_DATA,True
2025-02-20,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,11.2,4500,DEMO_DATA,True
2025-02-21,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,11.01,4500,DEMO_DATA,True
2025-02-22,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.76,4500,DEMO_DATA,True
2025-02-23,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.54,4500,DEMO_DATA,True
2025-02-24,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.58,4500,DEMO_DATA,True
2025-02-25,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.45,4500,DEMO_DATA,True
2025-02-26,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.53,4500,DEMO_DATA,True
2025-02-27,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.54,4500,DEMO_DATA,True
2025-02-28,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.38,4500,DEMO_DATA,True
2025-03-01,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.01,4500,DEMO_DATA,True
2025-03-02,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.12,4500,DEMO_DATA,True
2025-03-03,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.29,4500,DEMO_DATA,True
2025-03-04,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.37,4500,DEMO_DATA,True
2025-03-05,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.51,4500,DEMO_DATA,True
2025-03-06,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.4,4500,DEMO_DATA,True
2025-03-07,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.5,4500,DEMO_DATA,True
2025-03-08,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.33,4500,DEMO_DATA,True
2025-03-09,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.27,4500,DEMO_DATA,True
2025-03-10,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.25,4500,DEMO_DATA,True
2025-03-11,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.15,4500,DEMO_DATA,True
2025-03-12,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.46,4500,DEMO_DATA,True
2025-03-13,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.43,4500,DEMO_DATA,True
2025-03-14,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.53,4500,DEMO_DATA,True
2025-03-15,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.16,4500,DEMO_DATA,True
2025-03-16,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.32,4500,DEMO_DATA,True
2025-03-17,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.33,4500,DEMO_DATA,True
2025-03-18,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.32,4500,DEMO_DATA,True
2025-03-19,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.27,4500,DEMO_DATA,True
2025-03-20,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.2,4500,DEMO_DATA,True
2025-03-21,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,10.0,4500,DEMO_DATA,True
2025-03-22,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.73,4500,DEMO_DATA,True
2025-03-23,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.67,4500,DEMO_DATA,True
2025-03-24,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.79,4500,DEMO_DATA,True
2025-03-25,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.98,4500,DEMO_DATA,True
2025-03-26,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.9,4500,DEMO_DATA,True
2025-03-27,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.98,4500,DEMO_DATA,True
2025-03-28,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.85,4500,DEMO_DATA,True
2025-03-29,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.28,4500,DEMO_DATA,True
2025-03-30,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.3,4500,DEMO_DATA,True
2025-03-31,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.52,4500,DEMO_DATA,True
2025-04-01,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,8.94,4500,DEMO_DATA,True
2025-04-02,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.13,4500,DEMO_DATA,True
2025-04-03,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.12,4500,DEMO_DATA,True
2025-04-04,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.19,4500,DEMO_DATA,True
2025-04-05,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,8.88,4500,DEMO_DATA,True
2025-04-06,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,8.91,4500,DEMO_DATA,True
2025-04-07,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.25,4500,DEMO_DATA,True
2025-04-08,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.45,4500,DEMO_DATA,True
2025-04-09,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.4,4500,DEMO_DATA,True
2025-04-10,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.38,4500,DEMO_DATA,True
2025-04-11,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.36,4500,DEMO_DATA,True
2025-04-12,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.21,4500,DEMO_DATA,True
2025-04-13,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.24,4500,DEMO_DATA,True
2025-04-14,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.3,4500,DEMO_DATA,True
2025-04-15,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.2,4500,DEMO_DATA,True
2025-04-16,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.35,4500,DEMO_DATA,True
2025-04-17,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.53,4500,DEMO_DATA,True
2025-04-18,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.4,4500,DEMO_DATA,True
2025-04-19,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.17,4500,DEMO_DATA,True
2025-04-20,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.21,4500,DEMO_DATA,True
2025-04-21,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.4,4500,DEMO_DATA,True
2025-04-22,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.46,4500,DEMO_DATA,True
2025-04-23,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.44,4500,DEMO_DATA,True
2025-04-24,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.54,4500,DEMO_DATA,True
2025-04-25,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.48,4500,DEMO_DATA,True
2025-04-26,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.17,4500,DEMO_DATA,True
2025-04-27,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.33,4500,DEMO_DATA,True
2025-04-28,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.48,4500,DEMO_DATA,True
2025-04-29,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.47,4500,DEMO_DATA,True
2025-04-30,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.43,4500,DEMO_DATA,True
2025-05-01,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.44,4500,DEMO_DATA,True
2025-05-02,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.6,4500,DEMO_DATA,True
2025-05-03,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.31,4500,DEMO_DATA,True
2025-05-04,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.32,4500,DEMO_DATA,True
2025-05-05,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.43,4500,DEMO_DATA,True
2025-05-06,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.51,4500,DEMO_DATA,True
2025-05-07,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.45,4500,DEMO_DATA,True
2025-05-08,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.61,4500,DEMO_DATA,True
2025-05-09,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.46,4500,DEMO_DATA,True
2025-05-10,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.15,4500,DEMO_DATA,True
2025-05-11,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.14,4500,DEMO_DATA,True
2025-05-12,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.38,4500,DEMO_DATA,True
2025-05-13,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.27,4500,DEMO_DATA,True
2025-05-14,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.18,4500,DEMO_DATA,True
2025-05-15,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,8.99,4500,DEMO_DATA,True
2025-05-16,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.01,4500,DEMO_DATA,True
2025-05-17,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,8.92,4500,DEMO_DATA,True
2025-05-18,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,8.7,4500,DEMO_DATA,True
2025-05-19,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,8.9,4500,DEMO_DATA,True
2025-05-20,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.13,4500,DEMO_DATA,True
2025-05-21,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.16,4500,DEMO_DATA,True
2025-05-22,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.21,4500,DEMO_DATA,True
2025-05-23,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.21,4500,DEMO_DATA,True
2025-05-24,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.08,4500,DEMO_DATA,True
2025-05-25,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.13,4500,DEMO_DATA,True
2025-05-26,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.42,4500,DEMO_DATA,True
2025-05-27,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.79,4500,DEMO_DATA,True
2025-05-28,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.7,4500,DEMO_DATA,True
2025-05-29,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.67,4500,DEMO_DATA,True
2025-05-30,AU_ORE_GANGAVARAM,Australia,gangavaram,iron_ore,Capesize,9.73,4500,DEMO_DATA,True
