date,port_id,avg_waiting_time_hrs,congestion_level,berths_occupied_pct,vessels_at_anchor,data_source,is_synthetic
2022-07-30,gopalpur,20.3,low,56.3,2,DEMO_DATA,True
2022-07-31,gopalpur,18.0,low,54.4,2,DEMO_DATA,True
2022-08-01,gopalpur,16.5,low,53.2,2,DEMO_DATA,True
2022-08-02,gopalpur,22.2,low,57.7,2,DEMO_DATA,True
2022-08-03,gopalpur,21.7,low,57.4,2,DEMO_DATA,True
2022-08-04,gopalpur,23.0,low,58.4,2,DEMO_DATA,True
2022-08-05,gopalpur,28.2,medium,62.6,3,DEMO_DATA,True
2022-08-06,gopalpur,29.1,medium,63.3,3,DEMO_DATA,True
2022-08-07,gopalpur,22.8,low,58.3,2,DEMO_DATA,True
2022-08-08,gopalpur,26.4,medium,61.1,3,DEMO_DATA,True
2022-08-09,gopalpur,27.6,medium,62.1,3,DEMO_DATA,True
2022-08-10,gopalpur,24.2,medium,59.3,3,DEMO_DATA,True
2022-08-11,gopalpur,24.3,medium,59.4,3,DEMO_DATA,True
2022-08-12,gopalpur,20.6,low,56.5,2,DEMO_DATA,True
2022-08-13,gopalpur,20.6,low,56.5,2,DEMO_DATA,True
2022-08-14,gopalpur,19.9,low,55.9,2,DEMO_DATA,True
2022-08-15,gopalpur,19.6,low,55.7,2,DEMO_DATA,True
2022-08-16,gopalpur,18.0,low,54.4,2,DEMO_DATA,True
2022-08-17,gopalpur,18.9,low,55.1,2,DEMO_DATA,True
2022-08-18,gopalpur,20.7,low,56.6,2,DEMO_DATA,True
2022-08-19,gopalpur,17.5,low,54.0,2,DEMO_DATA,True
2022-08-20,gopalpur,16.8,low,53.5,2,DEMO_DATA,True
2022-08-21,gopalpur,18.1,low,54.5,2,DEMO_DATA,True
2022-08-22,gopalpur,16.7,low,53.4,2,DEMO_DATA,True
2022-08-23,gopalpur,18.3,low,54.6,2,DEMO_DATA,True
2022-08-24,gopalpur,22.1,low,57.7,2,DEMO_DATA,True
2022-08-25,gopalpur,21.4,low,57.1,2,DEMO_DATA,True
2022-08-26,gopalpur,25.3,medium,60.3,3,DEMO_DATA,True
2022-08-27,gopalpur,17.2,low,53.8,2,DEMO_DATA,True
2022-08-28,gopalpur,18.2,low,54.6,2,DEMO_DATA,True
2022-08-29,gopalpur,15.9,low,52.7,1,DEMO_DATA,True
2022-08-30,gopalpur,19.8,low,55.8,2,DEMO_DATA,True
2022-08-31,gopalpur,19.9,low,55.9,2,DEMO_DATA,True
2022-09-01,gopalpur,18.1,low,54.5,2,DEMO_DATA,True
2022-09-02,gopalpur,18.7,low,54.9,2,DEMO_DATA,True
2022-09-03,gopalpur,21.2,low,57.0,2,DEMO_DATA,True
2022-09-04,gopalpur,22.9,low,58.3,2,DEMO_DATA,True
2022-09-05,gopalpur,18.7,low,55.0,2,DEMO_DATA,True
2022-09-06,gopalpur,19.7,low,55.7,2,DEMO_DATA,True
2022-09-07,gopalpur,17.2,low,53.7,2,DEMO_DATA,True
2022-09-08,gopalpur,16.6,low,53.3,2,DEMO_DATA,True
2022-09-09,gopalpur,14.6,low,51.7,1,DEMO_DATA,True
2022-09-10,gopalpur,18.9,low,55.1,2,DEMO_DATA,True
2022-09-11,gopalpur,17.4,low,53.9,2,DEMO_DATA,True
2022-09-12,gopalpur,17.1,low,53.7,2,DEMO_DATA,True
2022-09-13,gopalpur,13.3,low,50.6,1,DEMO_DATA,True
2022-09-14,gopalpur,12.5,low,50.0,1,DEMO_DATA,True
2022-09-15,gopalpur,11.6,low,49.3,1,DEMO_DATA,True
2022-09-16,gopalpur,12.6,low,50.1,1,DEMO_DATA,True
2022-09-17,gopalpur,10.8,low,48.6,1,DEMO_DATA,True
2022-09-18,gopalpur,11.1,low,48.9,1,DEMO_DATA,True
2022-09-19,gopalpur,11.8,low,49.4,1,DEMO_DATA,True
2022-09-20,gopalpur,11.2,low,48.9,1,DEMO_DATA,True
2022-09-21,gopalpur,10.3,low,48.2,1,DEMO_DATA,True
2022-09-22,gopalpur,10.9,low,48.7,1,DEMO_DATA,True
2022-09-23,gopalpur,13.2,low,50.5,1,DEMO_DATA,True
2022-09-24,gopalpur,12.7,low,50.1,1,DEMO_DATA,True
2022-09-25,gopalpur,10.0,low,48.0,1,DEMO_DATA,True
2022-09-26,gopalpur,8.8,low,47.1,1,DEMO_DATA,True
2022-09-27,gopalpur,7.8,low,46.2,0,DEMO_DATA,True
2022-09-28,gopalpur,10.3,low,48.3,1,DEMO_DATA,True
2022-09-29,gopalpur,11.2,low,48.9,1,DEMO_DATA,True
2022-09-30,gopalpur,13.3,low,50.6,1,DEMO_DATA,True
2022-10-01,gopalpur,8.7,low,46.9,1,DEMO_DATA,True
2022-10-02,gopalpur,10.4,low,48.3,1,DEMO_DATA,True
2022-10-03,gopalpur,10.1,low,48.0,1,DEMO_DATA,True
2022-10-04,gopalpur,13.9,low,51.1,1,DEMO_DATA,True
2022-10-05,gopalpur,15.1,low,52.0,1,DEMO_DATA,True
2022-10-06,gopalpur,15.7,low,52.5,1,DEMO_DATA,True
2022-10-07,gopalpur,14.9,low,51.9,1,DEMO_DATA,True
2022-10-08,gopalpur,13.6,low,50.9,1,DEMO_DATA,True
2022-10-09,gopalpur,13.2,low,50.6,1,DEMO_DATA,True
2022-10-10,gopalpur,9.6,low,47.6,1,DEMO_DATA,True
2022-10-11,gopalpur,10.1,low,48.1,1,DEMO_DATA,True
2022-10-12,gopalpur,9.0,low,47.2,1,DEMO_DATA,True
2022-10-13,gopalpur,9.1,low,47.3,1,DEMO_DATA,True
2022-10-14,gopalpur,9.2,low,47.4,1,DEMO_DATA,True
2022-10-15,gopalpur,10.0,low,48.0,1,DEMO_DATA,True
2022-10-16,gopalpur,11.0,low,48.8,1,DEMO_DATA,True
2022-10-17,gopalpur,11.1,low,48.9,1,DEMO_DATA,True
2022-10-18,gopalpur,10.1,low,48.1,1,DEMO_DATA,True
2022-10-19,gopalpur,9.5,low,47.6,1,DEMO_DATA,True
2022-10-20,gopalpur,7.8,low,46.2,0,DEMO_DATA,True
2022-10-21,gopalpur,7.8,low,46.2,0,DEMO_DATA,True
2022-10-22,gopalpur,8.9,low,47.1,1,DEMO_DATA,True
2022-10-23,gopalpur,8.1,low,46.5,1,DEMO_DATA,True
2022-10-24,gopalpur,8.8,low,47.0,1,DEMO_DATA,True
2022-10-25,gopalpur,8.6,low,46.9,1,DEMO_DATA,True
2022-10-26,gopalpur,8.3,low,46.7,1,DEMO_DATA,True
2022-10-27,gopalpur,8.8,low,47.0,1,DEMO_DATA,True
2022-10-28,gopalpur,10.1,low,48.1,1,DEMO_DATA,True
2022-10-29,gopalpur,10.6,low,48.5,1,DEMO_DATA,True
2022-10-30,gopalpur,13.4,low,50.7,1,DEMO_DATA,True
2022-10-31,gopalpur,14.8,low,51.9,1,DEMO_DATA,True
2022-11-01,gopalpur,16.3,low,53.0,2,DEMO_DATA,True
2022-11-02,gopalpur,17.5,low,54.0,2,DEMO_DATA,True
2022-11-03,gopalpur,18.5,low,54.8,2,DEMO_DATA,True
2022-11-04,gopalpur,12.4,low,49.9,1,DEMO_DATA,True
2022-11-05,gopalpur,13.7,low,50.9,1,DEMO_DATA,True
2022-11-06,gopalpur,14.9,low,51.9,1,DEMO_DATA,True
2022-11-07,gopalpur,15.7,low,52.6,1,DEMO_DATA,True
2022-11-08,gopalpur,13.1,low,50.5,1,DEMO_DATA,True
2022-11-09,gopalpur,14.4,low,51.5,1,DEMO_DATA,True
2022-11-10,gopalpur,17.2,low,53.8,2,DEMO_DATA,True
2022-11-11,gopalpur,16.9,low,53.5,2,DEMO_DATA,True
2022-11-12,gopalpur,19.0,low,55.2,2,DEMO_DATA,True
2022-11-13,gopalpur,15.4,low,52.3,1,DEMO_DATA,True
2022-11-14,gopalpur,22.8,low,58.2,2,DEMO_DATA,True
2022-11-15,gopalpur,20.7,low,56.6,2,DEMO_DATA,True
2022-11-16,gopalpur,17.1,low,53.6,2,DEMO_DATA,True
2022-11-17,gopalpur,16.3,low,53.1,2,DEMO_DATA,True
2022-11-18,gopalpur,14.8,low,51.9,1,DEMO_DATA,True
2022-11-19,gopalpur,17.9,low,54.3,2,DEMO_DATA,True
2022-11-20,gopalpur,21.5,low,57.2,2,DEMO_DATA,True
2022-11-21,gopalpur,20.6,low,56.5,2,DEMO_DATA,True
2022-11-22,gopalpur,23.7,low,58.9,2,DEMO_DATA,True
2022-11-23,gopalpur,20.9,low,56.7,2,DEMO_DATA,True
2022-11-24,gopalpur,27.1,medium,61.7,3,DEMO_DATA,True
2022-11-25,gopalpur,26.2,medium,60.9,3,DEMO_DATA,True
2022-11-26,gopalpur,20.7,low,56.5,2,DEMO_DATA,True
2022-11-27,gopalpur,22.7,low,58.2,2,DEMO_DATA,True
2022-11-28,gopalpur,23.2,low,58.5,2,DEMO_DATA,True
2022-11-29,gopalpur,22.9,low,58.3,2,DEMO_DATA,True
2022-11-30,gopalpur,24.1,medium,59.3,3,DEMO_DATA,True
2022-12-01,gopalpur,23.9,low,59.1,2,DEMO_DATA,True
2022-12-02,gopalpur,23.0,low,58.4,2,DEMO_DATA,True
2022-12-03,gopalpur,21.8,low,57.4,2,DEMO_DATA,True
2022-12-04,gopalpur,22.2,low,57.7,2,DEMO_DATA,True
2022-12-05,gopalpur,18.4,low,54.7,2,DEMO_DATA,True
2022-12-06,gopalpur,17.1,low,53.6,2,DEMO_DATA,True
2022-12-07,gopalpur,14.0,low,51.2,1,DEMO_DATA,True
2022-12-08,gopalpur,13.5,low,50.8,1,DEMO_DATA,True
2022-12-09,gopalpur,11.8,low,49.4,1,DEMO_DATA,True
2022-12-10,gopalpur,13.6,low,50.9,1,DEMO_DATA,True
2022-12-11,gopalpur,17.0,low,53.6,2,DEMO_DATA,True
2022-12-12,gopalpur,17.7,low,54.1,2,DEMO_DATA,True
2022-12-13,gopalpur,19.4,low,55.6,2,DEMO_DATA,True
2022-12-14,gopalpur,21.0,low,56.8,2,DEMO_DATA,True
2022-12-15,gopalpur,19.1,low,55.3,2,DEMO_DATA,True
2022-12-16,gopalpur,19.8,low,55.9,2,DEMO_DATA,True
2022-12-17,gopalpur,13.3,low,50.7,1,DEMO_DATA,True
2022-12-18,gopalpur,16.1,low,52.8,2,DEMO_DATA,True
2022-12-19,gopalpur,16.9,low,53.5,2,DEMO_DATA,True
2022-12-20,gopalpur,18.0,low,54.4,2,DEMO_DATA,True
2022-12-21,gopalpur,16.4,low,53.1,2,DEMO_DATA,True
2022-12-22,gopalpur,21.4,low,57.1,2,DEMO_DATA,True
2022-12-23,gopalpur,20.2,low,56.2,2,DEMO_DATA,True
2022-12-24,gopalpur,19.5,low,55.6,2,DEMO_DATA,True
2022-12-25,gopalpur,16.1,low,52.9,2,DEMO_DATA,True
2022-12-26,gopalpur,18.2,low,54.6,2,DEMO_DATA,True
2022-12-27,gopalpur,15.1,low,52.1,1,DEMO_DATA,True
2022-12-28,gopalpur,15.8,low,52.6,1,DEMO_DATA,True
2022-12-29,gopalpur,13.9,low,51.1,1,DEMO_DATA,True
2022-12-30,gopalpur,16.5,low,53.2,2,DEMO_DATA,True
2022-12-31,gopalpur,20.0,low,56.0,2,DEMO_DATA,True
2023-01-01,gopalpur,12.1,low,49.7,1,DEMO_DATA,True
2023-01-02,gopalpur,12.0,low,49.6,1,DEMO_DATA,True
2023-01-03,gopalpur,12.8,low,50.2,1,DEMO_DATA,True
2023-01-04,gopalpur,13.5,low,50.8,1,DEMO_DATA,True
2023-01-05,gopalpur,13.4,low,50.7,1,DEMO_DATA,True
2023-01-06,gopalpur,12.4,low,49.9,1,DEMO_DATA,True
2023-01-07,gopalpur,12.5,low,50.0,1,DEMO_DATA,True
2023-01-08,gopalpur,13.7,low,51.0,1,DEMO_DATA,True
2023-01-09,gopalpur,14.2,low,51.4,1,DEMO_DATA,True
2023-01-10,gopalpur,13.3,low,50.6,1,DEMO_DATA,True
2023-01-11,gopalpur,14.5,low,51.6,1,DEMO_DATA,True
2023-01-12,gopalpur,16.1,low,52.9,2,DEMO_DATA,True
2023-01-13,gopalpur,15.4,low,52.3,1,DEMO_DATA,True
2023-01-14,gopalpur,16.3,low,53.0,2,DEMO_DATA,True
2023-01-15,gopalpur,12.9,low,50.3,1,DEMO_DATA,True
2023-01-16,gopalpur,14.0,low,51.2,1,DEMO_DATA,True
2023-01-17,gopalpur,17.4,low,53.9,2,DEMO_DATA,True
2023-01-18,gopalpur,17.9,low,54.3,2,DEMO_DATA,True
2023-01-19,gopalpur,17.9,low,54.3,2,DEMO_DATA,True
2023-01-20,gopalpur,18.1,low,54.5,2,DEMO_DATA,True
2023-01-21,gopalpur,22.4,low,57.9,2,DEMO_DATA,True
2023-01-22,gopalpur,25.4,medium,60.4,3,DEMO_DATA,True
2023-01-23,gopalpur,22.9,low,58.4,2,DEMO_DATA,True
2023-01-24,gopalpur,25.7,medium,60.5,3,DEMO_DATA,True
2023-01-25,gopalpur,24.7,medium,59.8,3,DEMO_DATA,True
2023-01-26,gopalpur,27.8,medium,62.3,3,DEMO_DATA,True
2023-01-27,gopalpur,26.6,medium,61.3,3,DEMO_DATA,True
2023-01-28,gopalpur,29.0,medium,63.2,3,DEMO_DATA,True
2023-01-29,gopalpur,25.3,medium,60.2,3,DEMO_DATA,True
2023-01-30,gopalpur,25.1,medium,60.1,3,DEMO_DATA,True
2023-01-31,gopalpur,24.7,medium,59.7,3,DEMO_DATA,True
2023-02-01,gopalpur,19.4,low,55.5,2,DEMO_DATA,True
2023-02-02,gopalpur,17.0,low,53.6,2,DEMO_DATA,True
2023-02-03,gopalpur,14.6,low,51.7,1,DEMO_DATA,True
2023-02-04,gopalpur,13.0,low,50.4,1,DEMO_DATA,True
2023-02-05,gopalpur,11.8,low,49.4,1,DEMO_DATA,True
2023-02-06,gopalpur,9.8,low,47.8,1,DEMO_DATA,True
2023-02-07,gopalpur,8.3,low,46.7,1,DEMO_DATA,True
2023-02-08,gopalpur,8.8,low,47.0,1,DEMO_DATA,True
2023-02-09,gopalpur,9.0,low,47.2,1,DEMO_DATA,True
2023-02-10,gopalpur,9.7,low,47.8,1,DEMO_DATA,True
2023-02-11,gopalpur,8.4,low,46.7,1,DEMO_DATA,True
2023-02-12,gopalpur,11.3,low,49.0,1,DEMO_DATA,True
2023-02-13,gopalpur,10.4,low,48.3,1,DEMO_DATA,True
2023-02-14,gopalpur,9.6,low,47.7,1,DEMO_DATA,True
2023-02-15,gopalpur,10.7,low,48.6,1,DEMO_DATA,True
2023-02-16,gopalpur,10.9,low,48.7,1,DEMO_DATA,True
2023-02-17,gopalpur,8.7,low,47.0,1,DEMO_DATA,True
2023-02-18,gopalpur,8.5,low,46.8,1,DEMO_DATA,True
2023-02-19,gopalpur,10.0,low,48.0,1,DEMO_DATA,True
2023-02-20,gopalpur,9.3,low,47.4,1,DEMO_DATA,True
2023-02-21,gopalpur,9.7,low,47.8,1,DEMO_DATA,True
2023-02-22,gopalpur,9.3,low,47.4,1,DEMO_DATA,True
2023-02-23,gopalpur,9.6,low,47.7,1,DEMO_DATA,True
2023-02-24,gopalpur,8.9,low,47.1,1,DEMO_DATA,True
2023-02-25,gopalpur,9.8,low,47.8,1,DEMO_DATA,True
2023-02-26,gopalpur,12.6,low,50.1,1,DEMO_DATA,True
2023-02-27,gopalpur,12.6,low,50.0,1,DEMO_DATA,True
2023-02-28,gopalpur,12.6,low,50.1,1,DEMO_DATA,True
2023-03-01,gopalpur,12.7,low,50.1,1,DEMO_DATA,True
2023-03-02,gopalpur,13.8,low,51.1,1,DEMO_DATA,True
2023-03-03,gopalpur,13.2,low,50.6,1,DEMO_DATA,True
2023-03-04,gopalpur,17.8,low,54.2,2,DEMO_DATA,True
2023-03-05,gopalpur,5.4,low,44.4,0,DEMO_DATA,True
2023-03-06,gopalpur,7.1,low,45.7,0,DEMO_DATA,True
2023-03-07,gopalpur,8.3,low,46.6,1,DEMO_DATA,True
2023-03-08,gopalpur,9.8,low,47.8,1,DEMO_DATA,True
2023-03-09,gopalpur,9.2,low,47.4,1,DEMO_DATA,True
2023-03-10,gopalpur,9.0,low,47.2,1,DEMO_DATA,True
2023-03-11,gopalpur,8.9,low,47.1,1,DEMO_DATA,True
2023-03-12,gopalpur,9.1,low,47.3,1,DEMO_DATA,True
2023-03-13,gopalpur,8.1,low,46.5,1,DEMO_DATA,True
2023-03-14,gopalpur,7.6,low,46.1,0,DEMO_DATA,True
2023-03-15,gopalpur,8.9,low,47.1,1,DEMO_DATA,True
2023-03-16,gopalpur,8.8,low,47.1,1,DEMO_DATA,True
2023-03-17,gopalpur,8.5,low,46.8,1,DEMO_DATA,True
2023-03-18,gopalpur,9.0,low,47.2,1,DEMO_DATA,True
2023-03-19,gopalpur,9.4,low,47.5,1,DEMO_DATA,True
2023-03-20,gopalpur,9.7,low,47.8,1,DEMO_DATA,True
2023-03-21,gopalpur,10.3,low,48.2,1,DEMO_DATA,True
2023-03-22,gopalpur,11.0,low,48.8,1,DEMO_DATA,True
2023-03-23,gopalpur,11.7,low,49.4,1,DEMO_DATA,True
2023-03-24,gopalpur,11.5,low,49.2,1,DEMO_DATA,True
2023-03-25,gopalpur,11.4,low,49.1,1,DEMO_DATA,True
2023-03-26,gopalpur,10.4,low,48.3,1,DEMO_DATA,True
2023-03-27,gopalpur,12.7,low,50.2,1,DEMO_DATA,True
2023-03-28,gopalpur,12.6,low,50.1,1,DEMO_DATA,True
2023-03-29,gopalpur,12.8,low,50.2,1,DEMO_DATA,True
2023-03-30,gopalpur,13.1,low,50.5,1,DEMO_DATA,True
2023-03-31,gopalpur,13.5,low,50.8,1,DEMO_DATA,True
2023-04-01,gopalpur,14.0,low,51.2,1,DEMO_DATA,True
2023-04-02,gopalpur,12.3,low,49.9,1,DEMO_DATA,True
2023-04-03,gopalpur,11.9,low,49.5,1,DEMO_DATA,True
2023-04-04,gopalpur,10.7,low,48.6,1,DEMO_DATA,True
2023-04-05,gopalpur,12.4,low,49.9,1,DEMO_DATA,True
2023-04-06,gopalpur,11.0,low,48.8,1,DEMO_DATA,True
2023-04-07,gopalpur,11.9,low,49.5,1,DEMO_DATA,True
2023-04-08,gopalpur,12.8,low,50.2,1,DEMO_DATA,True
2023-04-09,gopalpur,15.1,low,52.1,1,DEMO_DATA,True
2023-04-10,gopalpur,13.6,low,50.8,1,DEMO_DATA,True
2023-04-11,gopalpur,11.8,low,49.4,1,DEMO_DATA,True
2023-04-12,gopalpur,12.6,low,50.1,1,DEMO_DATA,True
2023-04-13,gopalpur,11.9,low,49.5,1,DEMO_DATA,True
2023-04-14,gopalpur,14.8,low,51.8,1,DEMO_DATA,True
2023-04-15,gopalpur,10.5,low,48.4,1,DEMO_DATA,True
2023-04-16,gopalpur,12.9,low,50.3,1,DEMO_DATA,True
2023-04-17,gopalpur,10.1,low,48.0,1,DEMO_DATA,True
2023-04-18,gopalpur,10.5,low,48.4,1,DEMO_DATA,True
2023-04-19,gopalpur,11.3,low,49.0,1,DEMO_DATA,True
2023-04-20,gopalpur,14.0,low,51.2,1,DEMO_DATA,True
2023-04-21,gopalpur,15.7,low,52.6,1,DEMO_DATA,True
2023-04-22,gopalpur,15.8,low,52.6,1,DEMO_DATA,True
2023-04-23,gopalpur,16.1,low,52.9,2,DEMO_DATA,True
2023-04-24,gopalpur,15.7,low,52.6,1,DEMO_DATA,True
2023-04-25,gopalpur,14.3,low,51.4,1,DEMO_DATA,True
2023-04-26,gopalpur,14.4,low,51.5,1,DEMO_DATA,True
2023-04-27,gopalpur,10.2,low,48.2,1,DEMO_DATA,True
2023-04-28,gopalpur,11.8,low,49.4,1,DEMO_DATA,True
2023-04-29,gopalpur,10.2,low,48.1,1,DEMO_DATA,True
2023-04-30,gopalpur,10.8,low,48.7,1,DEMO_DATA,True
2023-05-01,gopalpur,10.3,low,48.3,1,DEMO_DATA,True
2023-05-02,gopalpur,5.5,low,44.4,0,DEMO_DATA,True
2023-05-03,gopalpur,4.6,low,43.7,0,DEMO_DATA,True
2023-05-04,gopalpur,5.0,low,44.0,0,DEMO_DATA,True
2023-05-05,gopalpur,5.4,low,44.3,0,DEMO_DATA,True
2023-05-06,gopalpur,5.9,low,44.7,0,DEMO_DATA,True
2023-05-07,gopalpur,5.9,low,44.7,0,DEMO_DATA,True
2023-05-08,gopalpur,7.1,low,45.7,0,DEMO_DATA,True
2023-05-09,gopalpur,7.0,low,45.6,0,DEMO_DATA,True
2023-05-10,gopalpur,8.6,low,46.8,1,DEMO_DATA,True
2023-05-11,gopalpur,7.5,low,46.0,0,DEMO_DATA,True
2023-05-12,gopalpur,8.9,low,47.1,1,DEMO_DATA,True
2023-05-13,gopalpur,8.2,low,46.5,1,DEMO_DATA,True
2023-05-14,gopalpur,6.5,low,45.2,0,DEMO_DATA,True
2023-05-15,gopalpur,5.8,low,44.6,0,DEMO_DATA,True
2023-05-16,gopalpur,5.6,low,44.5,0,DEMO_DATA,True
2023-05-17,gopalpur,4.6,low,43.7,0,DEMO_DATA,True
2023-05-18,gopalpur,4.5,low,43.6,0,DEMO_DATA,True
2023-05-19,gopalpur,4.5,low,43.6,0,DEMO_DATA,True
2023-05-20,gopalpur,4.8,low,43.9,0,DEMO_DATA,True
2023-05-21,gopalpur,6.5,low,45.2,0,DEMO_DATA,True
2023-05-22,gopalpur,7.5,low,46.0,0,DEMO_DATA,True
2023-05-23,gopalpur,7.1,low,45.7,0,DEMO_DATA,True
2023-05-24,gopalpur,7.3,low,45.8,0,DEMO_DATA,True
2023-05-25,gopalpur,4.6,low,43.7,0,DEMO_DATA,True
2023-05-26,gopalpur,5.1,low,44.1,0,DEMO_DATA,True
2023-05-27,gopalpur,5.5,low,44.4,0,DEMO_DATA,True
2023-05-28,gopalpur,4.9,low,43.9,0,DEMO_DATA,True
2023-05-29,gopalpur,5.0,low,44.0,0,DEMO_DATA,True
2023-05-30,gopalpur,5.6,low,44.5,0,DEMO_DATA,True
2023-05-31,gopalpur,5.0,low,44.0,0,DEMO_DATA,True
2023-06-01,gopalpur,5.6,low,44.5,0,DEMO_DATA,True
2023-06-02,gopalpur,5.1,low,44.1,0,DEMO_DATA,True
2023-06-03,gopalpur,6.6,low,45.2,0,DEMO_DATA,True
2023-06-04,gopalpur,6.1,low,44.9,0,DEMO_DATA,True
2023-06-05,gopalpur,7.1,low,45.7,0,DEMO_DATA,True
2023-06-06,gopalpur,7.0,low,45.6,0,DEMO_DATA,True
2023-06-07,gopalpur,8.0,low,46.4,1,DEMO_DATA,True
2023-06-08,gopalpur,9.6,low,47.7,1,DEMO_DATA,True
2023-06-09,gopalpur,8.4,low,46.7,1,DEMO_DATA,True
2023-06-10,gopalpur,10.0,low,48.0,1,DEMO_DATA,True
2023-06-11,gopalpur,10.3,low,48.3,1,DEMO_DATA,True
2023-06-12,gopalpur,11.2,low,48.9,1,DEMO_DATA,True
2023-06-13,gopalpur,13.4,low,50.7,1,DEMO_DATA,True
2023-06-14,gopalpur,13.4,low,50.8,1,DEMO_DATA,True
2023-06-15,gopalpur,15.7,low,52.6,1,DEMO_DATA,True
2023-06-16,gopalpur,11.9,low,49.5,1,DEMO_DATA,True
2023-06-17,gopalpur,13.4,low,50.7,1,DEMO_DATA,True
2023-06-18,gopalpur,12.1,low,49.7,1,DEMO_DATA,True
2023-06-19,gopalpur,9.8,low,47.8,1,DEMO_DATA,True
2023-06-20,gopalpur,10.6,low,48.5,1,DEMO_DATA,True
2023-06-21,gopalpur,11.2,low,48.9,1,DEMO_DATA,True
2023-06-22,gopalpur,11.2,low,49.0,1,DEMO_DATA,True
2023-06-23,gopalpur,11.4,low,49.1,1,DEMO_DATA,True
2023-06-24,gopalpur,10.1,low,48.1,1,DEMO_DATA,True
2023-06-25,gopalpur,12.2,low,49.7,1,DEMO_DATA,True
2023-06-26,gopalpur,11.2,low,49.0,1,DEMO_DATA,True
2023-06-27,gopalpur,10.6,low,48.5,1,DEMO_DATA,True
2023-06-28,gopalpur,10.4,low,48.3,1,DEMO_DATA,True
2023-06-29,gopalpur,11.7,low,49.3,1,DEMO_DATA,True
2023-06-30,gopalpur,13.4,low,50.7,1,DEMO_DATA,True
2023-07-01,gopalpur,18.6,low,54.9,2,DEMO_DATA,True
2023-07-02,gopalpur,19.4,low,55.6,2,DEMO_DATA,True
2023-07-03,gopalpur,17.2,low,53.8,2,DEMO_DATA,True
2023-07-04,gopalpur,18.9,low,55.1,2,DEMO_DATA,True
2023-07-05,gopalpur,19.0,low,55.2,2,DEMO_DATA,True
2023-07-06,gopalpur,18.8,low,55.0,2,DEMO_DATA,True
2023-07-07,gopalpur,17.2,low,53.8,2,DEMO_DATA,True
2023-07-08,gopalpur,15.1,low,52.1,1,DEMO_DATA,True
2023-07-09,gopalpur,20.2,low,56.1,2,DEMO_DATA,True
2023-07-10,gopalpur,18.5,low,54.8,2,DEMO_DATA,True
2023-07-11,gopalpur,19.9,low,55.9,2,DEMO_DATA,True
2023-07-12,gopalpur,20.0,low,56.0,2,DEMO_DATA,True
2023-07-13,gopalpur,20.5,low,56.4,2,DEMO_DATA,True
2023-07-14,gopalpur,27.5,medium,62.0,3,DEMO_DATA,True
2023-07-15,gopalpur,25.8,medium,60.7,3,DEMO_DATA,True
2023-07-16,gopalpur,28.5,medium,62.8,3,DEMO_DATA,True
2023-07-17,gopalpur,22.7,low,58.2,2,DEMO_DATA,True
2023-07-18,gopalpur,24.5,medium,59.6,3,DEMO_DATA,True
2023-07-19,gopalpur,22.9,low,58.3,2,DEMO_DATA,True
2023-07-20,gopalpur,15.4,low,52.3,1,DEMO_DATA,True
2023-07-21,gopalpur,16.8,low,53.4,2,DEMO_DATA,True
2023-07-22,gopalpur,16.7,low,53.4,2,DEMO_DATA,True
2023-07-23,gopalpur,17.6,low,54.1,2,DEMO_DATA,True
2023-07-24,gopalpur,21.5,low,57.2,2,DEMO_DATA,True
2023-07-25,gopalpur,24.8,medium,59.8,3,DEMO_DATA,True
2023-07-26,gopalpur,28.2,medium,62.6,3,DEMO_DATA,True
2023-07-27,gopalpur,32.6,medium,66.0,4,DEMO_DATA,True
2023-07-28,gopalpur,28.2,medium,62.5,3,DEMO_DATA,True
2023-07-29,gopalpur,29.0,medium,63.2,3,DEMO_DATA,True
2023-07-30,gopalpur,28.7,medium,63.0,3,DEMO_DATA,True
2023-07-31,gopalpur,20.8,low,56.7,2,DEMO_DATA,True
2023-08-01,gopalpur,27.1,medium,61.7,3,DEMO_DATA,True
2023-08-02,gopalpur,33.0,medium,66.4,4,DEMO_DATA,True
2023-08-03,gopalpur,18.7,low,55.0,2,DEMO_DATA,True
2023-08-04,gopalpur,18.6,low,54.8,2,DEMO_DATA,True
2023-08-05,gopalpur,22.5,low,58.0,2,DEMO_DATA,True
2023-08-06,gopalpur,22.4,low,57.9,2,DEMO_DATA,True
2023-08-07,gopalpur,19.2,low,55.4,2,DEMO_DATA,True
2023-08-08,gopalpur,17.5,low,54.0,2,DEMO_DATA,True
2023-08-09,gopalpur,17.3,low,53.8,2,DEMO_DATA,True
2023-08-10,gopalpur,19.0,low,55.2,2,DEMO_DATA,True
2023-08-11,gopalpur,16.3,low,53.1,2,DEMO_DATA,True
2023-08-12,gopalpur,14.3,low,51.5,1,DEMO_DATA,True
2023-08-13,gopalpur,13.8,low,51.0,1,DEMO_DATA,True
2023-08-14,gopalpur,14.3,low,51.4,1,DEMO_DATA,True
2023-08-15,gopalpur,14.8,low,51.9,1,DEMO_DATA,True
2023-08-16,gopalpur,13.8,low,51.0,1,DEMO_DATA,True
2023-08-17,gopalpur,14.1,low,51.3,1,DEMO_DATA,True
2023-08-18,gopalpur,15.6,low,52.5,1,DEMO_DATA,True
2023-08-19,gopalpur,22.4,low,57.9,2,DEMO_DATA,True
